input_size,sweep_label,strategy_label,sweep_reuse_factor,module_group,layer,config_name,module_name,latency_cycles,latency_ms,lut,lut_percent_xcu55c,report_path,sweep_root
512,Resource RF16,Resource,16,Activation,act2,relu_config15,relu_array_ap_fixed_24u_array_ap_ufixed_8_3_4_0_0_24u_relu_config15_s,4098,0.016392,3113,0.23878559155621012,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Activation,act3,relu_config20,relu_array_ap_fixed_24u_array_ap_ufixed_8_4_4_0_0_24u_relu_config20_s,1026,0.004104,3109,0.23847876779577812,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Activation,act4,relu_config25,relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config25_s,258,0.001032,4105,0.31487788414334805,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Activation,act5,relu_config30,relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config30_s,66,0.000264,4165,0.31948024054982815,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Activation,act6,relu_config35,relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config35_s,18,7.2e-05,4163,0.31932682866961215,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool0,config6,pooling2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config6_s,131074,0.524296,1697,0.13016998036327934,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool1,config11,pooling2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config11_s,32770,0.13108,2693,0.20656909671084928,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool2,config16,pooling2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config16_s,8194,0.032776,3689,0.28296821305841924,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool3,config21,pooling2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config21_s,2050,0.0082,3685,0.28266138929798723,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool4,config26,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config26_s,514,0.002056,4681,0.3590605056455572,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool5,config31,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config31_s,130,0.00052,4677,0.3587536818851252,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Pooling,pool6,config36,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config36_s,34,0.000136,4675,0.3586002700049092,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,GlobalPool,gap,config37,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config37_s,11,4.4e-05,6232,0.47803141875306826,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,Dense,output_dense,config39,dense_array_ap_ufixed_32u_array_ap_fixed_22_12_5_3_0_1u_config39_s,21,8.4e-05,1238,0.09496195385370643,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF16,Resource,16,TopOverhead,top_overhead,,top_level_residual,0,0.0,12179,0.9342016445753559,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bfa9ddb3_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource16_hls_bfa9ddb35197
512,Resource RF32,Resource,32,Conv,conv0,config3,conv_2d_cl_array_ap_fixed_1u_array_ap_fixed_30_13_5_3_0_8u_config3_s,8253937,33.015748,1976,0.15157093765341187,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv1,config8,conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_s,726701,2.906804,5403,0.41444219440353464,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv2,config13,conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_s,187309,0.749236,10929,0.8383192194403535,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv3,config18,conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_s,50865,0.20346,14162,1.0863095238095237,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv4,config23,conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_s,14257,0.057028,15398,1.1811180657830143,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv5,config28,conv_2d_cl_array_array_ap_fixed_26_16_5_3_0_32u_config28_s,4001,0.016004,22896,1.756259204712813,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Conv,conv6,config33,conv_2d_cl_array_array_ap_fixed_26_16_5_3_0_32u_config33_s,1441,0.005764,22894,1.756105792832597,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv0,config2,zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_s,272408,1.089632,590,0.04525650466372116,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv1,config7,zeropad2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config7_s,17420,0.06968,415,0.03183296514482081,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv2,config12,zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_s,4367,0.017468,790,0.06059769268532155,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv3,config17,zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_s,1167,0.004668,587,0.04502638684339715,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv4,config22,zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_s,335,0.00134,487,0.037355792832596955,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv5,config27,zeropad2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config27_s,111,0.000444,438,0.03359720176730486,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Padding,pad_conv6,config32,zeropad2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config32_s,47,0.000188,398,0.03052896416298478,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
512,Resource RF32,Resource,32,Activation,act0,relu_config5,relu_array_ap_fixed_8u_array_ap_ufixed_8_2_4_0_0_8u_relu_config5_s,65538,0.262152,1201,0.09212383406971036,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e/fold_0/project/cnn_small_hls_opt_img512_res512_layers7_W8A8_P50_RFResource32_RFResource32_fold0_hls_04a8ea59_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_resource_strategy_from_b3a09a3d898b/hls_sweeps/RFResource32_hls_04a8ea59b68e
